date,review,cleaned_review
il y a un an,Très déçu ce Quick n'est plus comme avant c'est la troisième fois que je commande et où je suis déçu cette fois ci j'ai commander un superm classique et mise à part le main la viande et la salade il n'y avait rien d'autre qui composent ce …,tres decu ce quick nest plus comme avant cest la troisieme fois que je commande et ou je suis decu cette fois ci jai commander un superm classique et mise a part le main la viande et la salade il ny avait rien dautre qui composent ce
il y a 10 mois,Vraiment un endroit à éviter fortement deja le personnel et très lent !!! Et de deux le restaurant est très sale puisque j’ai chopé un intoxication alimentaire vraiment nul à fuir,vraiment un endroit a eviter fortement deja le personnel et tres lent et de deux le restaurant est tres sale puisque jai chope un intoxication alimentaire vraiment nul a fuir
il y a 8 mois,"Assez déçu, chaque commande reçu est un nouvelle problème...
(Manque des produits, produits renversés, produits froids) …",assez decu chaque commande recu est un nouvelle probleme manque des produits produits renverses produits froids
il y a un an,"Bonsoir, je me suis rendu le 12 août à 22h pour nous prendre à manger.

Au moment où j’ouvre ma commande pour manger au bord de mer, l’es boisson étais …",bonsoir je me suis rendu le aout a h pour nous prendre a manger au moment ou jouvre ma commande pour manger au bord de mer les boisson etais
il y a 8 mois,Magasin qui s est bien amélioré. Les rayons sont mieux remplis et plus d attente en caisse.,magasin qui s est bien ameliore les rayons sont mieux remplis et plus d attente en caisse
il y a 11 mois,"Pas de priorité pour les personnes en situation de handicap on nous précise que la priorité est uniquement pour l’encaissement réponse du manager !
1h d’attente, service trop long pas assez de personnel.",pas de priorite pour les personnes en situation de handicap on nous precise que la priorite est uniquement pour lencaissement reponse du manager h dattente service trop long pas assez de personnel
il y a un an,"De pire en pire…
Un long fish que j’ai commandé sur Uber eat, demi poisson coupé en deux à l’intérieur. De plus, le pain est le même des deux côtés… aucun effort.
Je déconseille fortement ce Quick.",de pire en pire un long fish que jai commande sur uber eat demi poisson coupe en deux a linterieur de plus le pain est le meme des deux cotes aucun effort je deconseille fortement ce quick
il y a 5 mois,J'ai goûté le double hamburger  . Très bonne expérience  .,jai goute le double hamburger tres bonne experience
il y a 4 ans,Je rejoins tout le monde. C'est lent. Même sans personne 15min d'attente pour 2 sandwich. Et vous attendez dans l'odeur de pisse,je rejoins tout le monde cest lent meme sans personne min dattente pour sandwich et vous attendez dans lodeur de pisse
il y a un an,"Le bémol que je mets c est l Attenante.
Beaucoup d attente. Les bornes pour commander sont pas faciles à utiliser surtout pour des personnes plus âgées. Mais  cela dépanne",le bemol que je mets c est l attenante beaucoup d attente les bornes pour commander sont pas faciles a utiliser surtout pour des personnes plus agees mais cela depanne
il y a 2 ans,"Commande ce jour un suprême classique, dans le descriptif du sandwich, roquette, oignons rouge et 2 tranches de fromage reçu le sandwich avec tomates, salade normal et cornichons de plus sans fromage. Au prix du menu vraiment déçu. Dommage je n arrive pas à mettre la photo",commande ce jour un supreme classique dans le descriptif du sandwich roquette oignons rouge et tranches de fromage recu le sandwich avec tomates salade normal et cornichons de plus sans fromage au prix du menu vraiment decu dommage je n arrive pas a mettre la photo
il y a 2 ans,Cela fait 6 7 fois que je commande en livraison chez deliveroo car plus de voiture ... par contre je suis vraiment pas contente il manque toujours quelques choses ... des serviettes les sauces demandés ou pire je commande 2 long fish et …,cela fait fois que je commande en livraison chez deliveroo car plus de voiture par contre je suis vraiment pas contente il manque toujours quelques choses des serviettes les sauces demandes ou pire je commande long fish et
il y a 3 ans,"Je suis allé dans ce restaurant samedi soir.
Je suis venu de Toulon car il n'y a pas de Quick près de chez moi.
Bonne organisation, règles sanitaires bien respectées, commande servie …",je suis alle dans ce restaurant samedi soir je suis venu de toulon car il ny a pas de quick pres de chez moi bonne organisation regles sanitaires bien respectees commande servie
il y a 4 ans,"Un Quick bien situé car il est juste à l'entrée de Carrefour le Merlan. Il y a cependant souvent beaucoup de monde et le personnel, très serviable, se retrouve très vite dépassé et a du mal à gérer les files d'attente. Il faut bien vérifier …",un quick bien situe car il est juste a lentree de carrefour le merlan il y a cependant souvent beaucoup de monde et le personnel tres serviable se retrouve tres vite depasse et a du mal a gerer les files dattente il faut bien verifier
il y a un an,"Restaurant très propre . Beaucoup de table disponible .
J’ai apprécier l’accueil. J’ai demander à faire chauffer les petits pots de mes bébé , on a étais très agréable avec moi .",restaurant tres propre beaucoup de table disponible jai apprecier laccueil jai demander a faire chauffer les petits pots de mes bebe on a etais tres agreable avec moi
il y a un an,"Personnel très polies, très propre, après que j'ai poser la question de salaire à une employé, j'ai compris que de travailler ches Quik, c'est mal payé, honte à la direction.Le Caffè est très bon, Les toilettes sont propre,à l'étage, ilya des chaises pour les enfants bas d âge .je reviendrai. c'est rapide pour commander  Al.Simeonov",personnel tres polies tres propre apres que jai poser la question de salaire a une employe jai compris que de travailler ches quik cest mal paye honte a la directionle caffe est tres bon les toilettes sont proprea letage ilya des chaises pour les enfants bas d age je reviendrai cest rapide pour commander alsimeonov
il y a un an,"Toujours un plaisir de trouver un quick halal.
Parcontre c'est vraiment dommage de ne laisser que la prise de commande en borne ... …",toujours un plaisir de trouver un quick halal parcontre cest vraiment dommage de ne laisser que la prise de commande en borne
il y a 9 mois,"J'aime trop les Quick, il faudrait qu'il y en est plus avec beaucoup beaucoup de sauce GIANT 😁😋😅 …",jaime trop les quick il faudrait quil y en est plus avec beaucoup beaucoup de sauce giant
il y a un an,"Je commande à 22h30 sur uber eats un long bacon. Voilà ce que je reçois, un ""burger"" sans bacon avec une viande dur et une sauce piquante dedans pour bien finir la soirée!! C'est honteux pour le prix.",je commande a h sur uber eats un long bacon voila ce que je recois un burger sans bacon avec une viande dur et une sauce piquante dedans pour bien finir la soiree cest honteux pour le prix
il y a un an,"Établissement à fuir
Le livreur part vous livrer avec commande incomplet , froide
Aucun recours de la part des responsables …",etablissement a fuir le livreur part vous livrer avec commande incomplet froide aucun recours de la part des responsables
il y a 5 mois,Le service à été très long environ une 20 de minute d'attente,le service a ete tres long environ une de minute dattente
il y a 11 mois,"20 minute que j’attend ma commande , je vois les employés rigoler discuter mais pas travailler je trouve sa inadmissible a 15h30 être aussi lent alors qu’il n’a pas de monde .",minute que jattend ma commande je vois les employes rigoler discuter mais pas travailler je trouve sa inadmissible a h etre aussi lent alors quil na pas de monde
il y a 2 ans,"Bonjour, j'ai passé une commande ce jour sur uber eat, je payes et attends.
Au bout d'une heure, n'ayant pas de nouvelle, je contacte le quick pour savoir où est ma commande et il ne trouve pas de commande. Donc je repasse une commande …",bonjour jai passe une commande ce jour sur uber eat je payes et attends au bout dune heure nayant pas de nouvelle je contacte le quick pour savoir ou est ma commande et il ne trouve pas de commande donc je repasse une commande
il y a 2 ans,"Je viens de acheté au Quick, viens a mon maison et je découvre que il me manque un menue xl qui coût 9€! Et ça ce pas la première fois ! Je acheté pour mes enfants y qu'il me me manque un menue est inaceptable ! Je veux plus acheter au Quick! Je viendrais plus! Le service très mal, ills révisé pas s'il faut quelques choses. !",je viens de achete au quick viens a mon maison et je decouvre que il me manque un menue xl qui cout et ca ce pas la premiere fois je achete pour mes enfants y quil me me manque un menue est inaceptable je veux plus acheter au quick je viendrais plus le service tres mal ills revise pas sil faut quelques choses
il y a 4 semaines,Bon service de la part Stella,bon service de la part stella
il y a 9 mois,"Bien agencé ,  passage aux caisses fluide, toute la saveur des bons menus avec toujours des nouveautés et cadeaux pour les enfants ...",bien agence passage aux caisses fluide toute la saveur des bons menus avec toujours des nouveautes et cadeaux pour les enfants
il y a un an,"Commande prise à la borne. Le temps d attende à été long.
Mon sac ete prêt depuis presque 10min avec les hamburger à l intérieur j ai du demander qu on m en mette des hamburgers chauds.",commande prise a la borne le temps d attende a ete long mon sac ete pret depuis presque min avec les hamburger a l interieur j ai du demander qu on m en mette des hamburgers chauds
il y a un an,"C'est un autre monde on ce croirait en centre Afrique mes certainment pas en France faut le dire car même à un moment donné,  et moi manger du hallal c'est pas ma cam je veux du bacon du vrai tous simplement",cest un autre monde on ce croirait en centre afrique mes certainment pas en france faut le dire car meme a un moment donne et moi manger du hallal cest pas ma cam je veux du bacon du vrai tous simplement
il y a un an,Faudra pas s'étonner de pointer au chômage ! Mon giant max aurait été mieux fait par un manchot ....ils ont du le piétiner avant de l'emballer c'est vraiment triste pour la franchise,faudra pas setonner de pointer au chomage mon giant max aurait ete mieux fait par un manchot ils ont du le pietiner avant de lemballer cest vraiment triste pour la franchise
il y a 10 mois,Presque 1h d'attente pour une simple commande ! Scandaleux !!! Je ne reviens plus,presque h dattente pour une simple commande scandaleux je ne reviens plus
il y a un an,"Un personnel plus aimable serait meilleur, servi par une jeune fille blasée même pas les formules basique de politesse c'est dommage.",un personnel plus aimable serait meilleur servi par une jeune fille blasee meme pas les formules basique de politesse cest dommage
il y a 2 ans,"Scandaleux! Commande à 90€ passée via uber eats, demandé entre autres 2 burgers sans salade et 1 sans bacon, je reçois les dits burgers avec salade et bacon, et plan de tampons avec écrit pas de spéciaux et mes spécification barré au …",scandaleux commande a passee via uber eats demande entre autres burgers sans salade et sans bacon je recois les dits burgers avec salade et bacon et plan de tampons avec ecrit pas de speciaux et mes specification barre au
il y a 3 ans,"J'avais pas mangé au quick depuis longtemp je me suis dit je vais m arrêter au quick du merlan. J'étais vraiment déçu.
Les toilettes étaient sale. …",javais pas mange au quick depuis longtemp je me suis dit je vais m arreter au quick du merlan jetais vraiment decu les toilettes etaient sale
il y a 8 mois,Quand il manque un burger dans la commande comment on fait pour le réclamer car pour vous contacter votre ligne téléphonique il ne sert à rien 😡 …,quand il manque un burger dans la commande comment on fait pour le reclamer car pour vous contacter votre ligne telephonique il ne sert a rien
il y a un an,"INCOMPETENT !!!
A fuir celui du Merlan
Responsable et ses employés 000000000 (zéro) …",incompetent a fuir celui du merlan responsable et ses employes zero
il y a 2 ans,Vraiment déçu ! Je passe une commande deliveroo j'appelle pour personnaliser sans crudités par soucis d'allergènes gentillement   comme on peut pas le faire via l'application directement . …,vraiment decu je passe une commande deliveroo jappelle pour personnaliser sans crudites par soucis dallergenes gentillement comme on peut pas le faire via lapplication directement
il y a un an,C'est dommage que on ne peut pas faire de demande spécifique en livraison deliveroo ou Uber c'est a dire demandé des spé sans crudités etc vous auriez beaucoup plus de clientèle du coup je commande pas et je commande chez la concurrence McDonald's car eux il le font très gentiment sa leur pose aucun problème...,cest dommage que on ne peut pas faire de demande specifique en livraison deliveroo ou uber cest a dire demande des spe sans crudites etc vous auriez beaucoup plus de clientele du coup je commande pas et je commande chez la concurrence mcdonalds car eux il le font tres gentiment sa leur pose aucun probleme
il y a 2 ans,Jai pris 2 menue enfant pour mes fille  une fun box et un Magic box a emporté. Il on même pas mis les jouet dans les 2 ! Nourritures froide trop d'attente bref je recommende pas,jai pris menue enfant pour mes fille une fun box et un magic box a emporte il on meme pas mis les jouet dans les nourritures froide trop dattente bref je recommende pas
il y a 8 mois,Ça se voit qu'on est au Quartier Nord c'est dommage nous qui adorons le Quick,ca se voit quon est au quartier nord cest dommage nous qui adorons le quick
il y a un an,J'ai pas grand chose à dire c'est Un coin de repas rapide et efficace ya parceque Tous Les amis du cartier Nord qui prend son petit déjeuner avant de faire Les courses à Carrefour.,jai pas grand chose a dire cest un coin de repas rapide et efficace ya parceque tous les amis du cartier nord qui prend son petit dejeuner avant de faire les courses a carrefour
il y a 4 ans,"Ils sont dépassés quand arrive l heure de pointe. Personnel peu aimable, aucun sourire. Borne qui ne sert à rien car elle rend le ticket de paiement une fois sur deux et en plus il faut refaire la queue pour aller chercher son menu.",ils sont depasses quand arrive l heure de pointe personnel peu aimable aucun sourire borne qui ne sert a rien car elle rend le ticket de paiement une fois sur deux et en plus il faut refaire la queue pour aller chercher son menu
il y a 10 mois,Giant immangeable les 2steaks hachés étaient cuits depuis plusieurs heures.infecte!!! Ça a bien changé,giant immangeable les steaks haches etaient cuits depuis plusieurs heuresinfecte ca a bien change
il y a un an,"C'est la fin de l'abondance même Quick te donne un demi chicken!!!!
🤨🤏 …",cest la fin de labondance meme quick te donne un demi chicken
il y a 2 ans,"NUL, je m'explique,
J'avais demandé deux milkshake fraise et choco, après avoir payé par la borne, je n'ai eu que deux simple milkshake vanille, pourtant 1 c'est sensé écrire en …",nul je mexplique javais demande deux milkshake fraise et choco apres avoir paye par la borne je nai eu que deux simple milkshake vanille pourtant cest sense ecrire en
il y a un an,"Vraiment déçu, sandwich froid préparer à l’avance, personnel pas aimable, longue attente, sans parler de l’hygiène déplorable, plein de tickets en vrac sur le comptoir, de même pour la cuisine plein de frites au sol parterre degueulasse, vraiment je n’y retournerai pas",vraiment decu sandwich froid preparer a lavance personnel pas aimable longue attente sans parler de lhygiene deplorable plein de tickets en vrac sur le comptoir de meme pour la cuisine plein de frites au sol parterre degueulasse vraiment je ny retournerai pas
il y a un an,"C'est un scandale !! Commander sur uber eat un menu à 13,50€ et recevoir que les frites et la boisson !!! Mais pas le Burger !!! Et les sauces supplémentaires non plus !!! Des voleurs !!!",cest un scandale commander sur uber eat un menu a et recevoir que les frites et la boisson mais pas le burger et les sauces supplementaires non plus des voleurs
il y a un an,"Merci d'envisager une formation sur le savoir - être a vos collaborateurs.
La jeu serveuse me jette littéralement le plateau en disant sans un regard, "" elle est la"" . Incroyable",merci denvisager une formation sur le savoir etre a vos collaborateurs la jeu serveuse me jette litteralement le plateau en disant sans un regard elle est la incroyable
il y a 4 ans,Nous y sommes venus en désespoir de cause pour faire une pause déjeuné pour les enfant durant un voyage compliqué. Ça faisait bien longtemps que nous n'avions pas mis les pieds dans ce genre d'endroit et nous ne le regrettions pas.  Chez …,nous y sommes venus en desespoir de cause pour faire une pause dejeune pour les enfant durant un voyage complique ca faisait bien longtemps que nous navions pas mis les pieds dans ce genre dendroit et nous ne le regrettions pas chez
il y a 6 ans,"Une attente à n’en plus finir, enceinte de 8 mois et tenant plus debout je demande à une hôtesse si je peux passer elle me répond qu’il faut que je demande aux gens si ça ne les derangent pas (comment dans ce genre d’établissement il n’y a …",une attente a nen plus finir enceinte de mois et tenant plus debout je demande a une hotesse si je peux passer elle me repond quil faut que je demande aux gens si ca ne les derangent pas comment dans ce genre detablissement il ny a
il y a un an,C'est agréable d'aller manger Quick comme il en reste plus que 3 sûr Marseille les autres sont devenus des burgers king celui-ci comme Quick c'est au centre commercial Carrefour le merlan a Marseille.,cest agreable daller manger quick comme il en reste plus que sur marseille les autres sont devenus des burgers king celuici comme quick cest au centre commercial carrefour le merlan a marseille
il y a un an,"Service plus que médiocre! Attente de plus de 30 minutes,  elles ont oublis la moitié de la commande! Et elles sont pas contente! Quick faut revoir la formation de vos collaborateurs,  ou choisir les bons! 😡 …",service plus que mediocre attente de plus de minutes elles ont oublis la moitie de la commande et elles sont pas contente quick faut revoir la formation de vos collaborateurs ou choisir les bons
il y a un mois,Attente trop longue pour les  commandes,attente trop longue pour les commandes
il y a un an,"Vraiment des gros incompétents...
A chaque fois les consignes ne sont pas respecter, et y a des erreurs sur les boissons.. …",vraiment des gros incompetents a chaque fois les consignes ne sont pas respecter et y a des erreurs sur les boissons
il y a 10 mois,C'est un Quick. Mais comme ces derniers se font rares à Marseille ; c'est toujours un plaisir coupable de manger un Quick'n' toast.,cest un quick mais comme ces derniers se font rares a marseille cest toujours un plaisir coupable de manger un quickn toast
il y a un an,Je n’ai même pas pu  y rentré étant enceinte de 8 mois le vigile m’a dit que je n’étais pas prioritaire ! Décevant aucune courtoisie ni humanité de sa part !,je nai meme pas pu y rentre etant enceinte de mois le vigile ma dit que je netais pas prioritaire decevant aucune courtoisie ni humanite de sa part
il y a un an,"Trop d'attente pour un dimanche matin...peu de clients et pourtant plein de personnel, mais que du vent... Dommage.",trop dattente pour un dimanche matinpeu de clients et pourtant plein de personnel mais que du vent dommage
il y a un an,"Pris un menu rapide car de passage. Pas de bonjour à l’accueil et assez mal organisé, une personne debout à côté des bornes qui fait plante verte. Je n’ai pas compris l’intérêt…",pris un menu rapide car de passage pas de bonjour a laccueil et assez mal organise une personne debout a cote des bornes qui fait plante verte je nai pas compris linteret
il y a un an,A éviter franchement 30 minutes d'attente jai pris un menue xl il mon donné menue enfants,a eviter franchement minutes dattente jai pris un menue xl il mon donne menue enfants
il y a 9 mois,"Le pire service que j ai connu, burger en attente et les commande trop lent
Passe votre chemin",le pire service que j ai connu burger en attente et les commande trop lent passe votre chemin
il y a 3 ans,"Le halal ne se limite pas a une viande sacrifiée selon les rites islamiques, l'hygiène et la qualité du produit aussi comptent ! …",le halal ne se limite pas a une viande sacrifiee selon les rites islamiques lhygiene et la qualite du produit aussi comptent
il y a 8 mois,De pire en pire arrive à  14h20 reçus ma commande a 15h06 et en plus pas le bon sandwich.......,de pire en pire arrive a h recus ma commande a h et en plus pas le bon sandwich
il y a 11 mois,Manque de réactivité. Beaucoup d attente pour avoir la commande. Les numéros de commande plus vieux servis avant.,manque de reactivite beaucoup d attente pour avoir la commande les numeros de commande plus vieux servis avant
il y a 2 ans,"Nul menu dégueulasse hamburger tout sec la sauce été pratiquement inexistante
Frites goûts du snack boisson glacer qui a le goût de l'eau.
Trop chère pour rien je préfère 1000fois mieux celui de St Louis en plus à St …",nul menu degueulasse hamburger tout sec la sauce ete pratiquement inexistante frites gouts du snack boisson glacer qui a le gout de leau trop chere pour rien je prefere fois mieux celui de st louis en plus a st
il y a 2 ans,"Restaurant dans la galerie du C.Com Le Merlan
Accueil et café  indiqué  et gourmand
Beaucoup   d'attente avant l entré dans le restaurant …",restaurant dans la galerie du ccom le merlan accueil et cafe indique et gourmand beaucoup dattente avant l entre dans le restaurant
il y a 3 ans,"Degueulasse, j'ai pris un menu à 5 euros avec deux steck, on aurait dit un hamburger surgelé qu'a juste été mis au micro onde, j'ai du le jetter. Sans parler de ceux qui sont a la caisse et ceux qui prepare les commandes, l'incompetence à son paroxysme...",degueulasse jai pris un menu a euros avec deux steck on aurait dit un hamburger surgele qua juste ete mis au micro onde jai du le jetter sans parler de ceux qui sont a la caisse et ceux qui prepare les commandes lincompetence a son paroxysme
il y a 4 ans,aucune carte de réduction n'est accepté.  Je Conseil celui de st Louis qui ne penses pas qu'a faire du chiffre mais qui fait en sorte de fidéliser la clientèle par de petit gestes. Un menu revient à 10€ et on a faim 1h après,aucune carte de reduction nest accepte je conseil celui de st louis qui ne penses pas qua faire du chiffre mais qui fait en sorte de fideliser la clientele par de petit gestes un menu revient a et on a faim h apres
il y a 3 ans,"Vraiment un service déplorable, personnel qui ne se presse pas du tout, qui discute entre eux, c’est sois disant un fast food mais attendre 30 min pour un menu et pour au final avoir des frites congelées je n’appellerais pas ça un « FAST …",vraiment un service deplorable personnel qui ne se presse pas du tout qui discute entre eux cest sois disant un fast food mais attendre min pour un menu et pour au final avoir des frites congelees je nappellerais pas ca un fast
il y a 8 mois,"J'y mange pas car j'y ai eu une mauvaise expérience.
Peut-être à réessayer un jour ...",jy mange pas car jy ai eu une mauvaise experience peutetre a reessayer un jour
il y a 8 mois,"Pris à emporter
Tjrs bon
Dommage que la recette du Quick and toast ai changè",pris a emporter tjrs bon dommage que la recette du quick and toast ai change
il y a 7 mois,Satisfaite par le Quick de Marseille Le Merlan et surtout le professionnalisme et l'amabilité de la Manager Marine. Merci encore,satisfaite par le quick de marseille le merlan et surtout le professionnalisme et lamabilite de la manager marine merci encore
il y a 2 ans,"Un restaurant très bien situé et très facile d'accès .

Il y a eu de l'amélioration sur le fonctionnement du restaurant. …",un restaurant tres bien situe et tres facile dacces il y a eu de lamelioration sur le fonctionnement du restaurant
il y a un an,Alors toujours beaucoup de monde mais c'est un quick basique mais un peu limite niveau hygiène sans jamais avoir rien constater,alors toujours beaucoup de monde mais cest un quick basique mais un peu limite niveau hygiene sans jamais avoir rien constater
il y a un an,l’attente est toujours longue manque de sauce et même une seule serviette c’est dommage ils faudrait revoir certaines choses,lattente est toujours longue manque de sauce et meme une seule serviette cest dommage ils faudrait revoir certaines choses
il y a un an,Ne savent pas préparer les commandes et surtout ils sont super lent dommage qu'il ne reste plus beaucoyp de quick,ne savent pas preparer les commandes et surtout ils sont super lent dommage quil ne reste plus beaucoyp de quick
il y a un an,"Verifiez bien vos commandes, parfois ils oublient de vous mettre une partie de votre commande dans le sac.",verifiez bien vos commandes parfois ils oublient de vous mettre une partie de votre commande dans le sac
il y a 2 mois,C'est correct mais le temps d'attente est très long quasiment a chaque fois !,cest correct mais le temps dattente est tres long quasiment a chaque fois
il y a un an,"Le quick le plus dégueulasse de FRANCE. Les employés comme les locaux on un gros problèmes avec hygiène incroyable mais vrais, A fuire si vous voulez pas être malades 😷 …",le quick le plus degueulasse de france les employes comme les locaux on un gros problemes avec hygiene incroyable mais vrais a fuire si vous voulez pas etre malades
il y a 2 ans,Je vous déjà répondu mais je maintiens que la sauce du giant n est plus aussi bonne qu avant l avez vous changé dommage même pour les sauces pour les frites il n y a plus le choix 2 ème défaut j espère que vous arrangé raison ça car il n y a plus de Quick comme avant et Mac do King Burger je déteste et en  plus c est plus cher,je vous deja repondu mais je maintiens que la sauce du giant n est plus aussi bonne qu avant l avez vous change dommage meme pour les sauces pour les frites il n y a plus le choix eme defaut j espere que vous arrange raison ca car il n y a plus de quick comme avant et mac do king burger je deteste et en plus c est plus cher
il y a 3 ans,Ils nous ont envoyé des tickets de réduction et lorsqu’on va au quick pour commander ils nous disent que ça ne marche pas. Pourtant le quick du merlan fait parti des quicks participant à l’opération . Apparemment il faut aller au quick de …,ils nous ont envoye des tickets de reduction et lorsquon va au quick pour commander ils nous disent que ca ne marche pas pourtant le quick du merlan fait parti des quicks participant a loperation apparemment il faut aller au quick de
il y a 2 ans,"Alors voilà j'ai fait une petite commande sur uber eats et à mon plus grand étonnement j'ai le moyen de laisser des instructions comme parce exemple faire le sandwich sans salade, demande tout à fais légitime quand soudain le resto me …",alors voila jai fait une petite commande sur uber eats et a mon plus grand etonnement jai le moyen de laisser des instructions comme parce exemple faire le sandwich sans salade demande tout a fais legitime quand soudain le resto me
il y a 2 ans,"Le pire Quick de France,
Entre l'hygiène (poil dans les rustiques)
Maxi Giant (un oubli de steak) …",le pire quick de france entre lhygiene poil dans les rustiques maxi giant un oubli de steak
il y a un an,"30min d'attente pour un simple menu enfant, pour au final recevoir des nuggets de poissons FROIDS, de + ils ont oublié le dessert !!",min dattente pour un simple menu enfant pour au final recevoir des nuggets de poissons froids de ils ont oublie le dessert
il y a un an,très bon Burger sauf qu’ils ont oublié l’ice tea et le bacon dans le long beef je suis très déçu 😩 …,tres bon burger sauf quils ont oublie lice tea et le bacon dans le long beef je suis tres decu
il y a un an,"Vraiment n’y allez pas, commandé à midi sur Deliveroo en livraison c’est arrivé avec une poudre noire en fond des deux boissons , ça m’a rendu malade.",vraiment ny allez pas commande a midi sur deliveroo en livraison cest arrive avec une poudre noire en fond des deux boissons ca ma rendu malade
il y a 2 ans,1 heures d'attente avant d'entrer dans le fast food c'est vraiment n'importe quoi et une fois dedans il faut attendre 30 minutes pour que la commande soit prête ( 1 seul menu ) et vu la qualité pour le temps d'attente ça ne vaut absolument …,heures dattente avant dentrer dans le fast food cest vraiment nimporte quoi et une fois dedans il faut attendre minutes pour que la commande soit prete seul menu et vu la qualite pour le temps dattente ca ne vaut absolument
il y a 4 ans,Habituellement je n'aime pas trop se genre d'endroit le personnel nest pas tjrs agréable mais je suis tomber sur un petit nouveau hier et des gens comme sa faudrait il yen avoir partout je vous conseille de passer a sa caisse pour passer …,habituellement je naime pas trop se genre dendroit le personnel nest pas tjrs agreable mais je suis tomber sur un petit nouveau hier et des gens comme sa faudrait il yen avoir partout je vous conseille de passer a sa caisse pour passer
il y a 6 ans,"Honteux !  Je n'ai jamais mangé dans un lieu aussi sale!
Equipe sympa ms en sous effectif ce qui fait que le service est extrêmement lent!! …",honteux je nai jamais mange dans un lieu aussi sale equipe sympa ms en sous effectif ce qui fait que le service est extremement lent
il y a un an,"Pour une fois y’a rien a dire burger bien TROP bien monté et bien emballé, le sac de livraison propre tout bien posé en place, boisson sécuriser avec scotch et emballage à part 20/20 au préparateur des livraison Deliveroo aujourd’hui ✅✅✅",pour une fois ya rien a dire burger bien trop bien monte et bien emballe le sac de livraison propre tout bien pose en place boisson securiser avec scotch et emballage a part au preparateur des livraison deliveroo aujourdhui
il y a un an,"Les burgers sont dégueulasses, les boissons sont dégueulasses aussi elles sont pas fraîches et n’ont pas de goût elles sont trop coupé à l’eau, les burgers ne sont pas frais et les salades dans les burgers sont pourris
Par-dessus tout le menu est froid et la boisson trop chaude",les burgers sont degueulasses les boissons sont degueulasses aussi elles sont pas fraiches et nont pas de gout elles sont trop coupe a leau les burgers ne sont pas frais et les salades dans les burgers sont pourris pardessus tout le menu est froid et la boisson trop chaude
il y a 5 mois,trop bon,trop bon
il y a un an,"Seul Quick qui ne prend pas en compte l’application Quick, pas de boissons fraîches, pas de glaces, comptoir qui colle , sol inondé de coca devant les caisses, une attente à mourir debout, salle ouverte au quatre vent…… et des tarifs constamment en hausse",seul quick qui ne prend pas en compte lapplication quick pas de boissons fraiches pas de glaces comptoir qui colle sol inonde de coca devant les caisses une attente a mourir debout salle ouverte au quatre vent et des tarifs constamment en hausse
il y a 4 semaines,L'ordre des commandes n'est pas suivi à une attente d'une heure que pendant ce temps d'autres personnes commande et passe devant vous,lordre des commandes nest pas suivi a une attente dune heure que pendant ce temps dautres personnes commande et passe devant vous
il y a 5 ans,Me Quick reste un des meilleurs fast food de France et il en reste trop peu... nous avons du faire 1h de route pour venir à celui ci car il n'y en a plus chez nous 😢 …,me quick reste un des meilleurs fast food de france et il en reste trop peu nous avons du faire h de route pour venir a celui ci car il ny en a plus chez nous
il y a un an,bon accueil chaleureux avec en faits ou adulte de temps en temps ⌛ frites 🍟  glace un petit plaisir à  ne pas abuser pour la ligne …,bon accueil chaleureux avec en faits ou adulte de temps en temps frites glace un petit plaisir a ne pas abuser pour la ligne
il y a un an,Vous devrier la fermer votre enseigne car vous faite honte au dirigeant vérifier l’état devis produit avant de les mettre en vente désastreux,vous devrier la fermer votre enseigne car vous faite honte au dirigeant verifier letat devis produit avant de les mettre en vente desastreux
il y a un an,Du jamais vu on m’a refusé ma commande car je demandais pas de fromage dans mon burger. Vous êtes vraiment des zgeg c’est incroyable,du jamais vu on ma refuse ma commande car je demandais pas de fromage dans mon burger vous etes vraiment des zgeg cest incroyable
il y a un an,"Je suis parti manger dans ce restaurant que je déconseille, les burgers sont de mauvaise qualité",je suis parti manger dans ce restaurant que je deconseille les burgers sont de mauvaise qualite
il y a 6 mois,On a clairement le temps de mourir avant de recevoir notre commande …,on a clairement le temps de mourir avant de recevoir notre commande
il y a 3 mois,Propre rien a dire vraiment pas de mot,propre rien a dire vraiment pas de mot
il y a 7 mois,"Trop de monde, trop long pour être servie.
0 échange avec le personnel.",trop de monde trop long pour etre servie echange avec le personnel
il y a 5 ans,Ce quick est hallal ce qui est plutot rare chez les fast food. Il va sûrement encore rester ouvert malgré la vague de rachat des enseigne par burger king. Il y'as pas mal d'attente mais il est situé a coté d'un grand parking et d'un centre commercial.,ce quick est hallal ce qui est plutot rare chez les fast food il va surement encore rester ouvert malgre la vague de rachat des enseigne par burger king il yas pas mal dattente mais il est situe a cote dun grand parking et dun centre commercial
il y a 5 ans,Un quick assez sale. Les frites ne sont pas salées et les burgers sont mal faits nous avons avons reçu un burger a l'envers et un burger avec deux pains du bas. La taille des frites maxi n'est pas respectée et le personnel n'est pas du tout accueillant. Je déconseille,un quick assez sale les frites ne sont pas salees et les burgers sont mal faits nous avons avons recu un burger a lenvers et un burger avec deux pains du bas la taille des frites maxi nest pas respectee et le personnel nest pas du tout accueillant je deconseille
il y a 9 mois,Nul 45 min pour avoir son menu . A fuir,nul min pour avoir son menu a fuir
il y a un an,fast food ? il y à personne mais faut 20min pour être servi de frites grasses et froides et d'un burger pas ouf...,fast food il y a personne mais faut min pour etre servi de frites grasses et froides et dun burger pas ouf
