date,review,cleaned_review
06/2024,Service rapide et lieux propres. Personnel accueillant,service rapide et lieux propres personnel accueillant
06/2024,Cest meilleur que mac Donald ou Quick mais a reste de la malbouffe...,cest meilleur que mac donald ou quick mais a reste de la malbouffe
06/2024,Merci  BK pour leur lancement dalternatives VG !,merci bk pour leur lancement dalternatives vg
06/2024,"Personnel sympathique, sandwiches et frites bien chauds.",personnel sympathique sandwiches et frites bien chauds
09/2023,servisse rapide et agrable,servisse rapide et agrable
06/2024,On aime bien de temps en temps y aller en famille,on aime bien de temps en temps y aller en famille
06/2024,"Gnial, le service tait sympa",gnial le service tait sympa
11/2023,Ma deuxime maison,ma deuxime maison
06/2024,Personnel sympa. Le reste classique.,personnel sympa le reste classique
01/2024,Mignon le serveur,mignon le serveur
06/2024,Nous ne sommes jamais dus.Bons produits.Nous sommes fans.,nous ne sommes jamais dusbons produitsnous sommes fans
01/2024,Salime le meilleur !!,salime le meilleur
06/2024,Trs bon. Les burgers sont meilleures que chez McDonalds ainssi que les frites.,trs bon les burgers sont meilleures que chez mcdonalds ainssi que les frites
06/2024,"Quand tas pas le temps, ya BK",quand tas pas le temps ya bk
06/2024,a reste du fast food un peu cher,a reste du fast food un peu cher
06/2024,Un peu lent  servir mais ils font au mieux,un peu lent servir mais ils font au mieux
06/2024,Les frites et les hamburgers sont toujours aussi bons et lintrieur est sympa,les frites et les hamburgers sont toujours aussi bons et lintrieur est sympa
06/2024,"Service rapide, mais la nourriture tait froide",service rapide mais la nourriture tait froide
09/2023,Cest bon.,cest bon
06/2024,Rien dexceptionnel. Le service avec un sourire serait un plus.,rien dexceptionnel le service avec un sourire serait un plus
06/2024,Un peu long pour tre servi. Sinon plutt bien.,un peu long pour tre servi sinon plutt bien
06/2024,"Sympa avec les enfants, bien mieux que le quick qui tait la avant",sympa avec les enfants bien mieux que le quick qui tait la avant
01/2024,Bien,bien
06/2024,On y revient avec plaisir.lequipe est sympa et reactive,on y revient avec plaisirlequipe est sympa et reactive
06/2024,Au moins ici il y a du coca cherry,au moins ici il y a du coca cherry
06/2024,Pratique mais pas super bon c est un gast food,pratique mais pas super bon c est un gast food
10/2023,Ct sympa,ct sympa
06/2024,C est trooooop bon. Le plus petit BK est plus gros que le plus grand des MCDO,c est trooooop bon le plus petit bk est plus gros que le plus grand des mcdo
06/2024,"Un employ travaillait avec ses coudes sur le comptoir de la cuisine avec une vitesse de paresseux, a donne vraiment pas envie de manger son burger.",un employ travaillait avec ses coudes sur le comptoir de la cuisine avec une vitesse de paresseux a donne vraiment pas envie de manger son burger
10/2023,Bon service. Bon Burger King.,bon service bon burger king
06/2024,Cest bon sah,cest bon sah
06/2024,Lattente est parfois longue mais que jadore Burger King ! D,lattente est parfois longue mais que jadore burger king d
06/2024,La propret laisse  dsir mais le personnel est souriant,la propret laisse dsir mais le personnel est souriant
06/2024,Fast food quoi..un BK est toujours mieux que un domac p,fast food quoiun bk est toujours mieux que un domac p
06/2024,Trs bien situ et trs bon restaurant je recommande,trs bien situ et trs bon restaurant je recommande
06/2024,Javais que 4euros la serveuse a refus de me donner le menu  8euros,javais que euros la serveuse a refus de me donner le menu euros
06/2024,ils mettent jamais assez de sauce mais sinon rien  dire de ngatif.,ils mettent jamais assez de sauce mais sinon rien dire de ngatif
12/2023,Le sang,le sang
06/2024,Le burgers vgtariens est vraiment bon cest une bonne surprise,le burgers vgtariens est vraiment bon cest une bonne surprise
06/2024,Les burgers sont vraiment dlicieux le service est rapide,les burgers sont vraiment dlicieux le service est rapide
06/2024,"Pas trs cher, bonne quantit et au mme temps qualit",pas trs cher bonne quantit et au mme temps qualit
06/2024,Trs bon fast food propre et agreable,trs bon fast food propre et agreable
06/2024,"Rien  redire, lendroit est propre, le personnel agrable.",rien redire lendroit est propre le personnel agrable
07/2023,Bien meilleur que MC do,bien meilleur que mc do
06/2024,Service rapide aux bornes beaucoup plus long aux caisses,service rapide aux bornes beaucoup plus long aux caisses
06/2024,Personnel trs agrable et accueillant!,personnel trs agrable et accueillant
06/2024,Agrable moment pass dans votre restaurant!,agrable moment pass dans votre restaurant
06/2024,"Super , un peu dattente mais cest normal",super un peu dattente mais cest normal
06/2024,Accueil impeccable. Trs propre y compris sanitaires,accueil impeccable trs propre y compris sanitaires
06/2024,"Climatis,familiale,et dguster de bon burger ainsi que leurs glaces.",climatisfamilialeet dguster de bon burger ainsi que leurs glaces
06/2024,Nettement au dessus de la concurrence en termes de fast food Mc do Quick ...,nettement au dessus de la concurrence en termes de fast food mc do quick
06/2024,Trs bon en qualite mais toilette trs sales,trs bon en qualite mais toilette trs sales
06/2024,"Grosse parano depuis le covid, inspection de haut en bah visuel, malpolis",grosse parano depuis le covid inspection de haut en bah visuel malpolis
06/2024,Un burger king quoi...,un burger king quoi
06/2024,Impeccable! service au top,impeccable service au top
06/2024,Respect des mesures sanitaires.  Accueil sympathique et rapide.,respect des mesures sanitaires accueil sympathique et rapide
06/2024,On attend toujours que le BK x rousse soit sur Uber Eats.....,on attend toujours que le bk x rousse soit sur uber eats
10/2023,Lieu et responsable nickel,lieu et responsable nickel
06/2024,Trs bon!! fleurs,trs bon fleurs
06/2024,Cest quoi ces wings toutes sches et ces frites pleines de coca ? Due.,cest quoi ces wings toutes sches et ces frites pleines de coca due
06/2024,Accueil froid et indiffrent  et en heures creusesPerso je ny remettrai plus les pieds!,accueil froid et indiffrent et en heures creusesperso je ny remettrai plus les pieds
08/2023,personel trs aimable,personel trs aimable
06/2024,Ya rien de mieux fleurs,ya rien de mieux fleurs
06/2024,Bon Burger King bien agenc pratique assez rapide. Cool,bon burger king bien agenc pratique assez rapide cool
10/2023,jadore !,jadore
06/2024,Bien leur a pris de se transformer de quick en burger,bien leur a pris de se transformer de quick en burger
06/2024,"Rien de special, un BK. Sinon, plutt rapide et propre.",rien de special un bk sinon plutt rapide et propre
06/2024,Trs bon restaurant.,trs bon restaurant
09/2023,heureusement que lyse nous as servis,heureusement que lyse nous as servis
06/2024,Super serviable super sympathique super gentil,super serviable super sympathique super gentil
06/2024,tablissement refait  neuf car ancien Quick salle sympa hamburgers  de bonnes tailles,tablissement refait neuf car ancien quick salle sympa hamburgers de bonnes tailles
08/2023,C bien,c bien
06/2024,Tres pro l accueil tres porpre le lieu parfait,tres pro l accueil tres porpre le lieu parfait
08/2023,Dinguerie trop bon des boss,dinguerie trop bon des boss
06/2024,"Trs bon accueil, service de qualit",trs bon accueil service de qualit
06/2024,Incroyable,incroyable
06/2024,"Super sympa, propre et trs bon personnel.",super sympa propre et trs bon personnel
06/2024,Les burgers sont super bon ! Mieux que mcdo,les burgers sont super bon mieux que mcdo
06/2024,Beaucoup trop de monde se qui fais une attente assez long,beaucoup trop de monde se qui fais une attente assez long
06/2024,Bon service et personnel aimable et accueillant,bon service et personnel aimable et accueillant
06/2024,Trs bon accueil malgr la priode de covid,trs bon accueil malgr la priode de covid
06/2024,Trop bonne les frites et les burgers aussi hihi!,trop bonne les frites et les burgers aussi hihi
09/2023,a va...,a va
06/2024,"Jeux pour enfants disponibles, trs pratiques pour manger tranquillement !",jeux pour enfants disponibles trs pratiques pour manger tranquillement
06/2024,Excellent service merci  Cyril,excellent service merci cyril
06/2024,Service rapide et efficace. Burgers chauds. Pas fais nimporte comment.,service rapide et efficace burgers chauds pas fais nimporte comment
06/2024,Bon endroit pour manger rapidement en famille. Possibilit de faire des anniversaires pour les enfants.,bon endroit pour manger rapidement en famille possibilit de faire des anniversaires pour les enfants
06/2024,On cest rgal ! Et tout tait niquel dans le resto !,on cest rgal et tout tait niquel dans le resto
10/2023,Superbe exprience,superbe exprience
06/2024,"BK de qualit, lintrieur est chill",bk de qualit lintrieur est chill
06/2024,"Bon respect des rgles sanitaires, servit rapidement",bon respect des rgles sanitaires servit rapidement
07/2023,meilleur burger king de lyon,meilleur burger king de lyon
06/2024,Bon exprience en tant que fast food,bon exprience en tant que fast food
06/2024,Trs accueillant et rapide. Rien  redire !,trs accueillant et rapide rien redire
06/2024,Pas pire quun autre et toujours mieux que mac do,pas pire quun autre et toujours mieux que mac do
06/2024,trs bon burger fleurs,trs bon burger fleurs
06/2024,Pour une fois jai mang chaud voil pour moi a veut tout dire,pour une fois jai mang chaud voil pour moi a veut tout dire
08/2023,Cinq toile ma vie,cinq toile ma vie
07/2023,Bien peu mieux faire,bien peu mieux faire
06/2024,2020 on mange super bien,on mange super bien
06/2024,"Pauvre caissier debord, garder les tickets de caisse il y a des offres gratuites derrire !",pauvre caissier debord garder les tickets de caisse il y a des offres gratuites derrire
06/2024,Bon endroit. Trs propre. Rien  redire,bon endroit trs propre rien redire
06/2024,Gros manque dhygine et dgeulasse !!,gros manque dhygine et dgeulasse
06/2024,Ctait bon,ctait bon
06/2024,Trs bon   trs propre   personnel  trs sympa   toilette  propre,trs bon trs propre personnel trs sympa toilette propre
06/2024,Jaime pas trop le got de leurs snacking,jaime pas trop le got de leurs snacking
06/2024,"Un burger King sympa, cest propre et bon.",un burger king sympa cest propre et bon
06/2024,Un menu  moins de 8 avec salade et boisson,un menu moins de avec salade et boisson
03/2024,Chiasse burger au Buf,chiasse burger au buf
06/2024,Les poubelles ne digre pas les enfants cest dommage,les poubelles ne digre pas les enfants cest dommage
10/2023,Bon et rapide,bon et rapide
06/2024,fleur ctait top,fleur ctait top
06/2024,Excellent service et qualitAntoine,excellent service et qualitantoine
10/2023,"Salim, meilleur serveur",salim meilleur serveur
06/2024,Trs bien,trs bien
06/2024,Commande complte et rapide ! Personnel agrable,commande complte et rapide personnel agrable
11/2023,Trs agrable,trs agrable
06/2024,Personnel aimable et burgers excellents !!!,personnel aimable et burgers excellents
